url_path,views_total,views_unique
/bandframework/rose,10,8
/bandframework/rose/blob/main/src/rose/schroedinger.py,4,3
/bandframework/rose/blob/main/src/rose/interaction_eim.py,2,1
/bandframework/rose/tree/main/docs/tutorials,2,1
/bandframework/rose/blob/main/docs/tutorials/ROSE_tutorial_0_quickstart.ipynb,1,1
/bandframework/rose/blob/main/docs/tutorials/ROSE_tutorial_2_optical_potential_surmise_UQ.ipynb,1,1
/bandframework/rose/issues/46,1,1
/bandframework/rose/releases/tag/v1.0.0,1,1
/bandframework/rose/stargazers,1,1
/bandframework/rose/tree/main/src,1,1
